sciNameID,relationshipOfAssociate,associateSciNameID
7d3b3ec8605a47ab8417a79e09a3135d,herbivore of,3d9f529d47f14660b558bc741c2940ea
3d9f529d47f14660b558bc741c2940ea,host plant of,0f271443b941429f8d430a24283031a4
0f271443b941429f8d430a24283031a4,herbivore of,3d9f529d47f14660b558bc741c2940ea
3d9f529d47f14660b558bc741c2940ea,host plant of,dd1cd70d7de64d18ac75c10c5556cd52
dd1cd70d7de64d18ac75c10c5556cd52,herbivore of,3d9f529d47f14660b558bc741c2940ea
3d9f529d47f14660b558bc741c2940ea,host plant of,d7b0a2a9a6174bda9c28c6ee9d60d218
d7b0a2a9a6174bda9c28c6ee9d60d218,herbivore of,3d9f529d47f14660b558bc741c2940ea
3d9f529d47f14660b558bc741c2940ea,host plant of,53622d38eec24ff5be8b937ed0c24ff8
53622d38eec24ff5be8b937ed0c24ff8,herbivore of,3d9f529d47f14660b558bc741c2940ea
3d9f529d47f14660b558bc741c2940ea,host plant of,fd0b237754c44aa9a55ca71dd9b00d16
fd0b237754c44aa9a55ca71dd9b00d16,herbivore of,3d9f529d47f14660b558bc741c2940ea
3d9f529d47f14660b558bc741c2940ea,host plant of,2ed53fd4285d4457907f2a1abb76f2a6
2ed53fd4285d4457907f2a1abb76f2a6,herbivore of,3d9f529d47f14660b558bc741c2940ea
3d9f529d47f14660b558bc741c2940ea,host plant of,d9e6c00cdb2944a294fb4613d2ebfef2
d9e6c00cdb2944a294fb4613d2ebfef2,herbivore of,3d9f529d47f14660b558bc741c2940ea
3d9f529d47f14660b558bc741c2940ea,host plant of,4571aa0d2be54390b331bfc87c2f6be8
4571aa0d2be54390b331bfc87c2f6be8,herbivore of,3d9f529d47f14660b558bc741c2940ea
3d9f529d47f14660b558bc741c2940ea,host plant of,5f3744cb2ca747888b6d783675e5a9a4
5f3744cb2ca747888b6d783675e5a9a4,herbivore of,3d9f529d47f14660b558bc741c2940ea
3d9f529d47f14660b558bc741c2940ea,host plant of,d03d52aed4994be7b67c09ee929741d0
d03d52aed4994be7b67c09ee929741d0,herbivore of,3d9f529d47f14660b558bc741c2940ea
3d9f529d47f14660b558bc741c2940ea,host plant of,e7efe2f4a12c478299bfd8e9a81778fc
e7efe2f4a12c478299bfd8e9a81778fc,herbivore of,3d9f529d47f14660b558bc741c2940ea
43c0e56b5d4241508e17749b984dd83d,host plant of,1e02c9c91085410092b1dcfa20c2be82
1e02c9c91085410092b1dcfa20c2be82,herbivore of,43c0e56b5d4241508e17749b984dd83d
43c0e56b5d4241508e17749b984dd83d,host plant of,364ee199ca2148d8aeb8e955bb1959c4
364ee199ca2148d8aeb8e955bb1959c4,herbivore of,43c0e56b5d4241508e17749b984dd83d
43c0e56b5d4241508e17749b984dd83d,host plant of,dc9125b4576a4feabb3035069657bdaa
dc9125b4576a4feabb3035069657bdaa,herbivore of,43c0e56b5d4241508e17749b984dd83d
43c0e56b5d4241508e17749b984dd83d,host plant of,7d23725f5d334abc8bc33ab615891a73
7d23725f5d334abc8bc33ab615891a73,herbivore of,43c0e56b5d4241508e17749b984dd83d
43c0e56b5d4241508e17749b984dd83d,host plant of,b10fe1569a7b402595dd8d16f21acf5f
b10fe1569a7b402595dd8d16f21acf5f,herbivore of,43c0e56b5d4241508e17749b984dd83d
43c0e56b5d4241508e17749b984dd83d,host plant of,4571aa0d2be54390b331bfc87c2f6be8
4571aa0d2be54390b331bfc87c2f6be8,herbivore of,43c0e56b5d4241508e17749b984dd83d
43c0e56b5d4241508e17749b984dd83d,host plant of,487d8738e450415daaad262bb8f956e6
487d8738e450415daaad262bb8f956e6,herbivore of,43c0e56b5d4241508e17749b984dd83d
88b351c85d1441a18c3086b306aa3dbf,host plant of,ae06efedbe9649e1b0b71e41cd2c8cb1
ae06efedbe9649e1b0b71e41cd2c8cb1,herbivore of,88b351c85d1441a18c3086b306aa3dbf
88b351c85d1441a18c3086b306aa3dbf,host plant of,df41adef212b4be29c5208f1010845fc
df41adef212b4be29c5208f1010845fc,herbivore of,88b351c85d1441a18c3086b306aa3dbf
88b351c85d1441a18c3086b306aa3dbf,host plant of,364ee199ca2148d8aeb8e955bb1959c4
364ee199ca2148d8aeb8e955bb1959c4,herbivore of,88b351c85d1441a18c3086b306aa3dbf
42edcbb9e63b47878132564271cb04d5,host plant of,2b6d685b51ec4f40aec599c6ebe087c1
2b6d685b51ec4f40aec599c6ebe087c1,herbivore of,42edcbb9e63b47878132564271cb04d5
42edcbb9e63b47878132564271cb04d5,host plant of,a0b8695ea362404ba4e2984d630bb1d4
a0b8695ea362404ba4e2984d630bb1d4,herbivore of,42edcbb9e63b47878132564271cb04d5
42edcbb9e63b47878132564271cb04d5,host plant of,3f20c7b3d313457fa838eeb1e0213ae4
3f20c7b3d313457fa838eeb1e0213ae4,herbivore of,42edcbb9e63b47878132564271cb04d5
42edcbb9e63b47878132564271cb04d5,host plant of,53622d38eec24ff5be8b937ed0c24ff8
53622d38eec24ff5be8b937ed0c24ff8,herbivore of,42edcbb9e63b47878132564271cb04d5
42edcbb9e63b47878132564271cb04d5,host plant of,9dcf368026a240ffaa94091f27585df6
9dcf368026a240ffaa94091f27585df6,herbivore of,42edcbb9e63b47878132564271cb04d5
42edcbb9e63b47878132564271cb04d5,host plant of,b543bab33cf044adaaa147db5ae02e07
b543bab33cf044adaaa147db5ae02e07,herbivore of,42edcbb9e63b47878132564271cb04d5
42edcbb9e63b47878132564271cb04d5,host plant of,d15e4dc80072477c8626cd75b6ba8caf
d15e4dc80072477c8626cd75b6ba8caf,herbivore of,42edcbb9e63b47878132564271cb04d5
527f23cf099145bfb6033b05e9e7e906,host plant of,89d835cba33e448b95bcd7df261e345b
89d835cba33e448b95bcd7df261e345b,herbivore of,527f23cf099145bfb6033b05e9e7e906
527f23cf099145bfb6033b05e9e7e906,host plant of,7e58af451a344680acf43fc47ced530e
7e58af451a344680acf43fc47ced530e,herbivore of,527f23cf099145bfb6033b05e9e7e906
527f23cf099145bfb6033b05e9e7e906,host plant of,d69744f411f542669cf28715cd9fe7f8
d69744f411f542669cf28715cd9fe7f8,herbivore of,527f23cf099145bfb6033b05e9e7e906
527f23cf099145bfb6033b05e9e7e906,host plant of,f505d36396524c81af039fae6e19cd45
f505d36396524c81af039fae6e19cd45,herbivore of,527f23cf099145bfb6033b05e9e7e906
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,c23fe3d6a4fa435eacc4a31a14dc3e06
c23fe3d6a4fa435eacc4a31a14dc3e06,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,522f840b556543bf8c4a0d99ea84ecb7
522f840b556543bf8c4a0d99ea84ecb7,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,37686d2704ca415b9c9021c89daf0e53
37686d2704ca415b9c9021c89daf0e53,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,eb468c2d56fa49258fe08e55bd92db4b
eb468c2d56fa49258fe08e55bd92db4b,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,0c7f45cfdda744649fdbfef23ed61be7
0c7f45cfdda744649fdbfef23ed61be7,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,e624b614b2aa46b391d01f58505b1b75
e624b614b2aa46b391d01f58505b1b75,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,9da974d3b59447eca9e092529d2c25fd
9da974d3b59447eca9e092529d2c25fd,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,d7146f9252014a3598a83add440b785b
d7146f9252014a3598a83add440b785b,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,6f6a31d9fd3b43b697b14b7c37b2a8f8
6f6a31d9fd3b43b697b14b7c37b2a8f8,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,10f06b1ca6f7471a97c69b448c277420
10f06b1ca6f7471a97c69b448c277420,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,3cb6ac11623c4026a74672067475cadc
3cb6ac11623c4026a74672067475cadc,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,3f20c7b3d313457fa838eeb1e0213ae4
3f20c7b3d313457fa838eeb1e0213ae4,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,45781c22862548c1821c8faa424feb75
45781c22862548c1821c8faa424feb75,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,f505d36396524c81af039fae6e19cd45
f505d36396524c81af039fae6e19cd45,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,b543bab33cf044adaaa147db5ae02e07
b543bab33cf044adaaa147db5ae02e07,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,6582c42d3e4845f8a3fa535dc9af15c5
6582c42d3e4845f8a3fa535dc9af15c5,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,364ee199ca2148d8aeb8e955bb1959c4
364ee199ca2148d8aeb8e955bb1959c4,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,fc58da841da64b73ae0131375cd7e346
fc58da841da64b73ae0131375cd7e346,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,7052766edb7b480c9317d2d2f3326878
7052766edb7b480c9317d2d2f3326878,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,df41adef212b4be29c5208f1010845fc
df41adef212b4be29c5208f1010845fc,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,4c9fc88c22ba4a4fb10d678f9cec8ee3
4c9fc88c22ba4a4fb10d678f9cec8ee3,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,b10fe1569a7b402595dd8d16f21acf5f
b10fe1569a7b402595dd8d16f21acf5f,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,53622d38eec24ff5be8b937ed0c24ff8
53622d38eec24ff5be8b937ed0c24ff8,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,f370f7a9267047a58aa88b3f136f9cc8
f370f7a9267047a58aa88b3f136f9cc8,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,0f271443b941429f8d430a24283031a4
0f271443b941429f8d430a24283031a4,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,d28ff028222641509fb0d5b02663d153
d28ff028222641509fb0d5b02663d153,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,ed256d4758024b67915a49531991c1d4
ed256d4758024b67915a49531991c1d4,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,57e2c69ddd534544afaae175b5462414
57e2c69ddd534544afaae175b5462414,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,056e823784a74508ae5ef10a9d2d745f
056e823784a74508ae5ef10a9d2d745f,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,42d365bfaec84ddebdfc1591debd4d24
42d365bfaec84ddebdfc1591debd4d24,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,9dcf368026a240ffaa94091f27585df6
9dcf368026a240ffaa94091f27585df6,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,ab5c0fd0aa5f4954a56eff73a669ac49
ab5c0fd0aa5f4954a56eff73a669ac49,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,2b984f9d528541019e3474ef3943495f
2b984f9d528541019e3474ef3943495f,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,ae06efedbe9649e1b0b71e41cd2c8cb1
ae06efedbe9649e1b0b71e41cd2c8cb1,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,ee7c1796b0e04fda9e515662399e790d
ee7c1796b0e04fda9e515662399e790d,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,72bf65cb92084c7bb8369e1ad930376f
72bf65cb92084c7bb8369e1ad930376f,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,880a117f68f041b59dd7fd19c3b3cb63
880a117f68f041b59dd7fd19c3b3cb63,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,0b0f265013744886931118745e61d058
0b0f265013744886931118745e61d058,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,2acc6321150340f7831524a7456bbbbd
2acc6321150340f7831524a7456bbbbd,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,1aa30591b5364ae1949c96098c69225e
1aa30591b5364ae1949c96098c69225e,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,6b1db04fe36345e0a7ec81c557d29a16
6b1db04fe36345e0a7ec81c557d29a16,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,9a40b6a68b2a40ee8aecc0c9eca9772d
9a40b6a68b2a40ee8aecc0c9eca9772d,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,e450c2ffead04332a62d4984af95e263
e450c2ffead04332a62d4984af95e263,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,ff627ef1896641b8af4bfc04573754e3
ff627ef1896641b8af4bfc04573754e3,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,7d3b3ec8605a47ab8417a79e09a3135d
7d3b3ec8605a47ab8417a79e09a3135d,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,6cdebd40f62d4a1fbca64f7b70242f5e
6cdebd40f62d4a1fbca64f7b70242f5e,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,0a4be04aa83f4948941e46720a45d442
0a4be04aa83f4948941e46720a45d442,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,fd0b237754c44aa9a55ca71dd9b00d16
fd0b237754c44aa9a55ca71dd9b00d16,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,db142c20388d41d096971834c0c2cd27
db142c20388d41d096971834c0c2cd27,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,9b9a2b1e533443bba4658a5ab164a3ed
9b9a2b1e533443bba4658a5ab164a3ed,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,968834638ddf4a69ad0436aa18482ab2
968834638ddf4a69ad0436aa18482ab2,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,dd1cd70d7de64d18ac75c10c5556cd52
dd1cd70d7de64d18ac75c10c5556cd52,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,13941d00d1f5439fad2da75c752d4811
13941d00d1f5439fad2da75c752d4811,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,a0b8695ea362404ba4e2984d630bb1d4
a0b8695ea362404ba4e2984d630bb1d4,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,d7b0a2a9a6174bda9c28c6ee9d60d218
d7b0a2a9a6174bda9c28c6ee9d60d218,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,4767c33beffc44e6871a549228e775de
4767c33beffc44e6871a549228e775de,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,4571aa0d2be54390b331bfc87c2f6be8
4571aa0d2be54390b331bfc87c2f6be8,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,e9a555b121f543ea8638cb448c1b8c62
e9a555b121f543ea8638cb448c1b8c62,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,c43e4c6de26f4996ac55f706f0bfab5d
c43e4c6de26f4996ac55f706f0bfab5d,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,d7e5f1a9d26c487fb90186777642e4b9
d7e5f1a9d26c487fb90186777642e4b9,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,af43d66af7bc4f7eabc230919a193882
af43d66af7bc4f7eabc230919a193882,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
71acc6c6dbca4f7e831d60d36d4d6931,host plant of,920883a09710426095aa1022fb73d5f3
920883a09710426095aa1022fb73d5f3,herbivore of,71acc6c6dbca4f7e831d60d36d4d6931
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,48c1915f1949490f92eb396e5009d8e9
48c1915f1949490f92eb396e5009d8e9,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,7507740701a54eb0a7e38a0fa46faec2
7507740701a54eb0a7e38a0fa46faec2,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,ae9347c648da4db48a86e8253d1e5c7f
ae9347c648da4db48a86e8253d1e5c7f,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,eb468c2d56fa49258fe08e55bd92db4b
eb468c2d56fa49258fe08e55bd92db4b,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,f1a929830df04f538a49225edce2ba39
f1a929830df04f538a49225edce2ba39,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,c271204e1d4542f9acbfff5fd560ab64
c271204e1d4542f9acbfff5fd560ab64,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,1ef2f8970be540bf8553a5d216c89789
1ef2f8970be540bf8553a5d216c89789,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,1aa273809544409c8dba8975ca6f8aeb
1aa273809544409c8dba8975ca6f8aeb,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,dd90de5b80054b42be14a0cbf883a5d7
dd90de5b80054b42be14a0cbf883a5d7,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,9dcf368026a240ffaa94091f27585df6
9dcf368026a240ffaa94091f27585df6,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,dd453527aeda487492c08d236ddd0cff
dd453527aeda487492c08d236ddd0cff,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,09c36f1e6a5743ef8acaaf37931e65d3
09c36f1e6a5743ef8acaaf37931e65d3,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,e31d0a64b60d474096a7443702d7eab7
e31d0a64b60d474096a7443702d7eab7,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,da9aee52fc4142f1841cab502b1a656a
da9aee52fc4142f1841cab502b1a656a,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,fa186be66e564ee1a24d9d266e2fe354
fa186be66e564ee1a24d9d266e2fe354,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,f8637387c8db45f1b55464e2935ea195
f8637387c8db45f1b55464e2935ea195,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,180bb00c2e7445a0872849c6e1bc7186
180bb00c2e7445a0872849c6e1bc7186,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,dcab2d69764242d8b874df3736661d11
dcab2d69764242d8b874df3736661d11,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,20f345e3e7584b8fbfbe821c9933dde2
20f345e3e7584b8fbfbe821c9933dde2,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,4da9c2ad918442c5a803d8e1a74166f9
4da9c2ad918442c5a803d8e1a74166f9,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,31604965be3840b0852528c57c6dd92a
31604965be3840b0852528c57c6dd92a,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,b857c38045b7462a80cdf5605c6d7c34
b857c38045b7462a80cdf5605c6d7c34,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,064cc43b42124fab9eec2aeb2ce20ef1
064cc43b42124fab9eec2aeb2ce20ef1,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,d420f0d9c3594e30aa0eab06af13a6fc
d420f0d9c3594e30aa0eab06af13a6fc,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,82330bde35074f599f3119454a1082f1
82330bde35074f599f3119454a1082f1,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,6c143f3beec04c8dba1e38485808e111
6c143f3beec04c8dba1e38485808e111,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,d2933b27baaa42c181c4a5abb1c8b8ea
d2933b27baaa42c181c4a5abb1c8b8ea,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,ce7569398335458cb6873bf17cce2638
ce7569398335458cb6873bf17cce2638,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,5f1d296999c54953848bb2174551e3a1
5f1d296999c54953848bb2174551e3a1,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
6ede38773ea74f7bacf0ac5b0c30950c,host plant of,8fd5d707b87a437ca184b600065032a9
8fd5d707b87a437ca184b600065032a9,herbivore of,6ede38773ea74f7bacf0ac5b0c30950c
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,48c1915f1949490f92eb396e5009d8e9
48c1915f1949490f92eb396e5009d8e9,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,695bff7afef74cdd995b75e90af0c394
695bff7afef74cdd995b75e90af0c394,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,e624b614b2aa46b391d01f58505b1b75
e624b614b2aa46b391d01f58505b1b75,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,eb468c2d56fa49258fe08e55bd92db4b
eb468c2d56fa49258fe08e55bd92db4b,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,bd10e968b4f24eb3be340b83e37a9366
bd10e968b4f24eb3be340b83e37a9366,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,4224889cbb4948df860238110b989b87
4224889cbb4948df860238110b989b87,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,d7146f9252014a3598a83add440b785b
d7146f9252014a3598a83add440b785b,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,ff627ef1896641b8af4bfc04573754e3
ff627ef1896641b8af4bfc04573754e3,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,58ed3d86d6f7412084abed6c40f8be64
58ed3d86d6f7412084abed6c40f8be64,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,968834638ddf4a69ad0436aa18482ab2
968834638ddf4a69ad0436aa18482ab2,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,13941d00d1f5439fad2da75c752d4811
13941d00d1f5439fad2da75c752d4811,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,6ab18bef7ff742208935e7fcd204460b
6ab18bef7ff742208935e7fcd204460b,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
67ad97ebfdc74b33ac0ddc8eac5893d4,host plant of,afe98b9a50ec44518c1dc0ba7311c0bc
afe98b9a50ec44518c1dc0ba7311c0bc,herbivore of,67ad97ebfdc74b33ac0ddc8eac5893d4
